buildingType,primaryPropertyType,councilDistrictCode,neighborhood,nb_buildings,nb_floors,propertyGFA_total,propertyGFA_parking,propertyGFABuilding,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,energystar_score,siteEnergyUse_kBtu,GHG_emissions_TCO2e,complianceStatus,buildingAge,consumeGas,consumeSteam
nonresidential,warehouse,2,greater duwamish,1.0,1.0,50832,0,50832,non-refrigerated warehouse,43920.0,office,6912.0,,,63.0,2551022.25,107.16,compliant,59,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,4.0,291176,100176,191000,office,194674.0,parking,111198.0,,,98.0,6657348.5,49.74,compliant,7,True,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,1.0,50008,0,50008,office,50008.0,,,,,62.0,3202213.0,65.3,compliant,78,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,93020,0,93020,non-refrigerated warehouse,93020.0,,,,,60.0,1252323.875,8.73,compliant,42,False,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,1.0,53620,0,53620,office,53620.0,,,,,86.0,2058955.25,22.12,compliant,68,True,False
nonresidential,other,2,greater duwamish,1.0,1.0,53040,41600,11440,other,51427.0,,,,,,1770027.5,49.9,compliant,16,True,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,104786,0,104786,non-refrigerated warehouse,104786.0,,,,,93.0,1028376.875,23.86,compliant,47,True,False
nonresidential,large office,7,lake union,1.0,4.0,175885,71385,104500,office,103970.0,parking,71390.0,,,91.0,6486377.5,45.22,compliant,16,False,False
nonresidential,retail store,5,north,1.0,2.0,168619,0,168619,retail store,173106.0,,,,,78.0,6455828.5,91.1,compliant,51,True,False
nonresidential,medical office,5,northwest,1.0,3.0,133298,0,133298,medical office,133298.0,,,,,21.0,15640994.0,295.48,compliant,55,True,False
nonresidential,restaurant,7,downtown,1.0,1.0,43728,0,43728,restaurant,43728.0,,,,,,11508035.0,611.19,compliant,116,True,False
nonresidential,warehouse,1,greater duwamish,1.0,1.0,50417,0,50417,non-refrigerated warehouse,50417.0,,,,,14.0,1847401.0,58.67,compliant,36,True,False
nonresidential,warehouse,5,northwest,1.0,2.0,53472,0,53472,non-refrigerated warehouse,46846.0,office,10033.0,,,,971155.625,34.0,compliant,68,True,False
nonresidential,medical office,5,northwest,1.0,3.0,63909,0,63909,medical office,60670.0,retail store,3239.0,,,,4765753.5,33.22,compliant,11,False,False
nonresidential,other,2,greater duwamish,0.0,1.0,110689,0,110689,other,110689.0,,,,,,2339814.25,107.83,compliant,43,True,False
nonresidential,large office,2,downtown,1.0,7.0,287853,0,287853,office,273812.0,retail store,12102.0,,,43.0,25567108.0,182.14,compliant,7,True,False
nonresidential,other,7,downtown,1.0,1.0,23000,0,23000,other,20310.0,office,2689.600098,,,,711118.375,25.74,compliant,70,True,False
nonresidential,large office,2,downtown,5.0,7.0,154159,0,154159,office,193154.0,,,,,100.0,11195917.0,29.43,non-compliant,103,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,6.0,75288,10800,64488,office,65508.0,parking,10918.0,,,81.0,2891605.0,20.18,compliant,107,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,4.0,66842,0,66842,office,43122.0,retail store,10514.0,,,31.0,5608600.5,138.35,compliant,112,True,False
nonresidential,distribution center,2,greater duwamish,1.0,4.0,56270,0,56270,distribution center,39884.0,non-refrigerated warehouse,9270.0,office,4116.0,,1056782.125,7.37,compliant,109,False,False
nonresidential,distribution center,2,greater duwamish,1.0,6.0,75600,10800,64800,distribution center,51040.0,office,10500.0,parking,6000.0,15.0,2688675.75,18.74,compliant,106,False,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,4.0,58970,0,58970,office,39870.0,non-refrigerated warehouse,11600.0,multifamily housing,7000.0,,1776411.75,41.18,compliant,112,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,78814,0,78814,non-refrigerated warehouse,78814.0,,,,,69.0,861972.875,16.48,compliant,62,True,False
nonresidential,large office,2,greater duwamish,1.0,4.0,129000,25800,103200,office,104869.0,,,,,80.0,4374646.0,30.5,compliant,116,False,False
nonresidential,other,2,greater duwamish,2.0,2.0,125519,0,125519,manufacturing/industrial plant,142901.0,,,,,,2244317.0,15.65,compliant,75,False,False
nonresidential,distribution center,2,greater duwamish,1.0,2.0,92792,0,92792,distribution center,85343.0,office,13435.0,,,56.0,3155496.0,74.18,compliant,54,True,False
nonresidential,other,2,greater duwamish,1.0,2.0,76442,0,76442,other,50500.0,distribution center,18000.0,office,7604.0,,3978277.0,132.6,compliant,63,True,False
nonresidential,supermarket / grocery store,2,southeast,1.0,1.0,61053,0,61053,supermarket/grocery store,54434.0,parking,0.0,,,32.0,13133225.0,306.5,compliant,14,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,82852,0,82852,non-refrigerated warehouse,58472.0,retail store,23282.0,,,83.0,2153603.5,65.56,compliant,94,True,False
nonresidential cos,other,2,downtown,1.0,3.0,67755,0,67755,other,33647.0,office,19705.0,other - entertainment/public assembly,11988.0,,1904480.0,13.28,compliant,110,False,False
nonresidential,small- and mid-sized office,7,downtown,1.0,6.0,73470,0,73470,office,47145.0,non-refrigerated warehouse,9477.0,retail store,9477.0,83.0,3212269.0,22.39,error - correct default data,107,False,False
nonresidential,large office,2,downtown,1.0,7.0,160580,0,160580,office,160580.0,,,,,98.0,4336187.5,99.59,compliant,109,True,True
nonresidential,large office,7,downtown,1.0,4.0,164380,0,164380,office,123607.0,retail store,20795.0,,,79.0,7655751.0,130.31,compliant,116,True,True
nonresidential,small- and mid-sized office,7,downtown,1.0,6.0,75496,13320,62176,office,45799.0,retail store,9739.0,restaurant,4689.0,,3570161.75,24.89,compliant,116,False,False
nonresidential,small- and mid-sized office,7,downtown,1.0,4.0,84750,0,84750,office,41609.0,enclosed mall,28734.0,,,,2094724.625,26.04,compliant,116,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,4.0,69817,0,69817,office,34647.0,retail store,26039.0,,,87.0,2178074.5,76.8,compliant,116,True,True
nonresidential,small- and mid-sized office,2,downtown,1.0,6.0,73260,0,73260,office,63871.0,,,,,82.0,2853189.5,19.89,compliant,109,False,False
nonresidential,small- and mid-sized office,2,downtown,1.0,7.0,99440,0,99440,office,65088.0,retail store,23857.0,,,64.0,6606832.5,134.69,compliant,110,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,5.0,78920,0,78920,office,78564.0,,,,,88.0,2830674.75,19.73,compliant,112,False,False
nonresidential,mixed use property,2,greater duwamish,1.0,3.0,56700,0,56700,office,26250.0,distribution center,18050.0,non-refrigerated warehouse,12400.0,37.0,2371575.0,31.58,compliant,106,True,False
nonresidential,large office,7,downtown,1.0,6.0,112560,0,112560,office,80400.0,retail store,16080.0,,,86.0,4946798.5,97.82,compliant,106,True,False
nonresidential,retail store,7,downtown,1.0,6.0,86204,0,86204,other,67670.0,retail store,13534.0,,,89.0,3241917.0,69.02,compliant,106,True,False
nonresidential cos,warehouse,2,greater duwamish,1.0,2.0,145158,0,145158,non-refrigerated warehouse,101633.0,office,48544.0,other,10270.0,51.0,8384523.0,119.46,compliant,31,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,4.0,242686,100176,142510,office,149081.0,parking,76364.0,,,77.0,9683979.0,67.51,compliant,8,False,False
nonresidential,mixed use property,7,downtown,1.0,4.0,73320,0,73320,non-refrigerated warehouse,27283.0,office,23277.0,retail store,6540.0,,1141189.75,29.16,compliant,114,True,False
nonresidential,distribution center,2,greater duwamish,1.0,1.0,411584,0,411584,distribution center,288048.0,non-refrigerated warehouse,83683.0,refrigerated warehouse,35760.0,43.0,15091579.0,455.39,compliant,30,True,False
nonresidential,other,5,north,1.0,5.0,303255,19820,283435,parking,321828.0,retail store,298043.0,other,5636.0,,11077140.0,99.14,compliant,16,True,False
nonresidential,small- and mid-sized office,1,delridge,1.0,3.0,85126,0,85126,office,81526.0,,,,,1.0,37951708.0,166.13,compliant,87,True,False
nonresidential,supermarket / grocery store,2,greater duwamish,1.0,1.0,50785,0,50785,supermarket/grocery store,27382.0,,,,,57.0,7439009.0,195.43,compliant,53,True,False
nonresidential,other,4,northeast,1.0,6.0,361398,272900,88498,parking,232685.0,retail store,63419.0,non-refrigerated warehouse,15757.0,,8915523.0,119.92,compliant,14,True,False
nonresidential,retail store,1,delridge,1.0,1.0,102500,0,102500,retail store,99471.0,parking,0.0,,,81.0,7305474.0,158.55,compliant,24,True,False
nonresidential,distribution center,1,greater duwamish,1.0,1.0,54880,0,54880,distribution center,55000.0,,,,,32.0,2763597.0,89.53,compliant,37,True,False
nonresidential,warehouse,1,greater duwamish,1.0,1.0,55450,0,55450,non-refrigerated warehouse,34206.0,office,21244.0,,,31.0,4345698.0,131.64,compliant,47,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,6.0,95760,15840,79920,office,95760.0,,,,,83.0,5392617.5,74.45,compliant,116,True,False
nonresidential,distribution center,2,greater duwamish,1.0,1.0,71718,0,71718,distribution center,71718.0,,,,,100.0,151754.2969,1.06,compliant,47,False,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,115620,0,115620,non-refrigerated warehouse,56900.0,,,,,11.0,1951856.25,13.61,compliant,50,False,False
nonresidential,large office,2,greater duwamish,1.0,2.0,156188,0,156188,office,141917.0,parking,0.0,,,67.0,6843855.0,60.92,compliant,43,True,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,1.0,93610,0,93610,office,101278.0,data center,502.0,,,95.0,6235947.0,152.28,compliant,66,True,False
nonresidential,other,2,greater duwamish,1.0,1.0,141686,0,141686,other,152511.0,,,,,,6673138.0,46.52,compliant,46,False,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,115668,0,115668,non-refrigerated warehouse,101752.0,office,8068.0,retail store,4270.0,,3534690.75,111.23,compliant,64,True,False
nonresidential,other,2,greater duwamish,1.0,1.0,66133,0,66133,other,60787.0,office,13805.0,non-refrigerated warehouse,2408.0,,6345009.5,89.94,compliant,31,True,False
nonresidential cos,other,2,greater duwamish,1.0,4.0,99122,0,99122,other,50036.0,office,49086.0,,,,14469228.0,179.45,compliant,72,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,73296,0,73296,non-refrigerated warehouse,77800.0,parking,0.0,,,83.0,2356376.75,73.58,compliant,56,True,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,6.0,62370,0,62370,office,49473.0,restaurant,10408.0,,,30.0,4353025.0,30.35,compliant,109,False,False
nonresidential,other,2,greater duwamish,1.0,2.0,58492,0,58492,other,58500.0,,,,,,1594422.5,51.56,compliant,77,True,False
nonresidential,large office,2,greater duwamish,1.0,5.0,238148,0,238148,office,245240.0,parking,5616.0,parking,5616.0,93.0,10775646.0,75.12,compliant,41,False,False
nonresidential,large office,2,downtown,1.0,8.0,446261,124788,321473,office,343400.0,parking,114237.0,,,96.0,13568148.0,94.59,compliant,18,False,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,179413,0,179413,non-refrigerated warehouse,178087.0,,,,,57.0,3459543.0,24.12,compliant,70,False,False
nonresidential,warehouse,1,delridge,1.0,1.0,170632,0,170632,non-refrigerated warehouse,164806.0,office,5826.0,,,98.0,602245.0,4.2,compliant,50,False,False
nonresidential,university,3,central,2.0,4.0,114000,0,114000,college/university,114000.0,,,,,,7575080.0,109.71,compliant,42,True,False
sps-district k-12,k-12 school,3,central,1.0,3.0,55353,0,55353,k-12 school,55353.0,,,,,,0.0,9.99,missing data,28,False,False
nonresidential,retail store,5,northwest,1.0,1.0,101830,0,101830,retail store,130767.0,,,,,60.0,10713006.0,295.12,compliant,21,True,False
nonresidential,warehouse,1,delridge,1.0,1.0,70400,0,70400,non-refrigerated warehouse,58047.0,office,12353.0,,,1.0,13962749.0,284.01,compliant,46,True,False
nonresidential,warehouse,3,east,1.0,4.0,132828,0,132828,non-refrigerated warehouse,132828.0,,,,,83.0,1083729.625,7.56,compliant,28,False,False
nonresidential,hotel,7,magnolia / queen anne,1.0,5.0,111856,21273,90583,hotel,92000.0,parking,20000.0,restaurant,4006.0,8.0,9444484.0,278.97,compliant,8,True,False
nonresidential,other,7,magnolia / queen anne,1.0,5.0,141718,0,141718,other - entertainment/public assembly,134197.0,restaurant,5803.0,,,,19085174.0,341.23,compliant,17,True,False
nonresidential,hotel,3,east,1.0,6.0,150545,50017,100528,hotel,100528.0,parking,50017.0,,,28.0,13410041.0,453.76,compliant,13,True,False
nonresidential,warehouse,6,ballard,1.0,4.0,87332,6458,80874,non-refrigerated warehouse,87332.0,,,,,87.0,1165598.875,14.49,compliant,12,True,False
nonresidential,other,5,north,1.0,5.0,90266,0,90266,financial office,87552.0,,,,,18.0,7771933.5,54.18,compliant,29,False,False
nonresidential,warehouse,2,greater duwamish,0.0,1.0,65288,0,65288,non-refrigerated warehouse,60000.0,other - services,5000.0,retail store,5000.0,,605971.1875,4.22,compliant,99,False,False
nonresidential,medical office,3,east,1.0,5.0,289419,159157,130262,medical office,146150.0,parking,139000.0,,,59.0,12731388.0,133.5,compliant,26,True,False
nonresidential,other,7,magnolia / queen anne,3.0,4.0,62600,0,62600,other,215197.0,,,,,,11147342.0,406.04,compliant,88,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,60448,0,60448,non-refrigerated warehouse,52702.0,office,7746.0,,,90.0,1052244.75,27.24,compliant,38,True,False
nonresidential,medical office,3,east,1.0,5.0,275130,112980,162150,medical office,177748.0,,,,,70.0,9941308.0,69.3,compliant,13,False,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,123000,0,123000,non-refrigerated warehouse,112484.0,office,24433.0,,,47.0,3004271.0,20.94,compliant,50,False,False
sps-district k-12,k-12 school,3,central,1.0,1.0,52924,0,52924,k-12 school,52924.0,,,,,,0.0,13.64,missing data,28,False,False
nonresidential,retail store,4,northeast,1.0,2.0,93803,0,93803,retail store,85572.0,restaurant,2950.0,other,2500.0,,5453438.5,110.41,compliant,60,True,False
nonresidential,mixed use property,4,northeast,1.0,6.0,122400,54300,68100,office,41624.0,parking,33399.0,multifamily housing,20740.0,63.0,4865551.5,79.39,compliant,7,True,False
nonresidential,large office,3,downtown,1.0,17.0,413264,138098,275166,office,295494.0,parking,94781.0,,,91.0,13631141.0,95.03,compliant,7,False,False
nonresidential,large office,7,magnolia / queen anne,1.0,10.0,381511,0,381511,office,220033.0,parking,168978.0,,,87.0,11410228.0,106.12,compliant,22,True,False
nonresidential,mixed use property,3,east,1.0,4.0,77412,21612,55800,other,26400.0,office,19200.0,parking,17000.0,,2655387.5,20.85,compliant,12,True,False
nonresidential,large office,7,downtown,1.0,9.0,224857,0,224857,office,204993.0,,,,,79.0,15272491.0,390.67,compliant,45,False,True
nonresidential,small- and mid-sized office,2,downtown,1.0,6.0,95000,13700,81300,office,84481.0,parking,8474.0,,,83.0,4052720.0,31.43,compliant,106,True,False
nonresidential,university,3,central,1.0,2.0,60122,0,60122,college/university,60122.0,parking,0.0,,,,690529.5,9.31,compliant,100,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,5.0,102930,18720,84210,office,89075.0,parking,15164.0,,,85.0,4750799.0,65.03,compliant,42,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,7.0,241875,84689,157186,office,163082.0,parking,83425.0,,,88.0,8655604.0,68.06,compliant,16,True,False
nonresidential,laboratory,3,lake union,1.0,4.0,115748,18382,97366,laboratory,97365.0,,,,,,36436388.0,1154.79,compliant,17,True,False
nonresidential,mixed use property,3,lake union,1.0,5.0,287224,103650,183574,parking,97500.0,office,88051.0,other,54106.0,,21042926.0,314.43,compliant,8,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,5.0,110524,0,110524,office,98781.0,other,8634.0,parking,0.0,57.0,6859198.0,47.82,compliant,18,False,False
nonresidential,small- and mid-sized office,6,lake union,1.0,2.0,77174,25800,51374,office,77174.0,,,,,33.0,5481549.0,38.21,compliant,16,False,False
nonresidential,large office,6,lake union,1.0,4.0,202623,88855,113768,office,105206.0,parking,31992.0,fitness center/health club/gym,6374.0,73.0,8873485.0,61.86,compliant,8,False,False
nonresidential,other,4,northeast,1.0,6.0,143439,0,143439,other,119570.0,parking,23869.0,,,,25631512.0,710.7,compliant,10,True,False
nonresidential,warehouse,7,magnolia / queen anne,0.0,3.0,56259,0,56259,non-refrigerated warehouse,31582.0,retail store,20962.0,office,3715.0,,2346571.5,86.9,compliant,42,True,False
nonresidential,small- and mid-sized office,6,ballard,1.0,4.0,92092,21055,71037,office,70074.0,,,,,5.0,4817062.0,33.58,compliant,15,False,False
nonresidential,small- and mid-sized office,7,downtown,1.0,3.0,76893,0,76893,office,90345.0,parking,33380.0,retail store,15845.0,,12029600.0,260.13,compliant,114,True,False
nonresidential,supermarket / grocery store,6,northwest,1.0,1.0,141890,35545,106345,supermarket/grocery store,168735.0,parking,0.0,parking,0.0,91.0,16865978.0,293.56,compliant,46,True,False
nonresidential,other,2,greater duwamish,3.0,2.0,63644,0,63644,other - public services,65700.0,parking,0.0,,,,6858533.5,168.5,compliant,30,True,False
nonresidential,distribution center,2,greater duwamish,1.0,1.0,111908,0,111908,distribution center,109090.0,,,,,87.0,1555420.25,34.14,compliant,29,True,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,61200,0,61200,non-refrigerated warehouse,61200.0,,,,,16.0,4912143.0,178.62,compliant,85,True,False
nonresidential,distribution center,2,greater duwamish,1.0,2.0,56876,0,56876,distribution center,48400.0,office,4276.0,retail store,4200.0,,1791715.625,48.5,compliant,88,True,False
nonresidential,distribution center,2,greater duwamish,1.0,1.0,73335,0,73335,distribution center,73335.0,parking,0.0,,,,5197118.0,155.74,compliant,55,True,False
nonresidential,distribution center,2,greater duwamish,1.0,1.0,84420,0,84420,distribution center,44300.0,office,24838.0,retail store,12349.0,55.0,2848317.25,19.86,compliant,46,False,False
nonresidential,warehouse,2,greater duwamish,1.0,3.0,98220,0,98220,non-refrigerated warehouse,129420.0,,,,,12.0,6468090.0,75.29,compliant,65,True,False
nonresidential,warehouse,2,greater duwamish,1.0,4.0,149881,0,149881,non-refrigerated warehouse,119593.0,office,30288.0,,,97.0,2417401.25,95.86,compliant,65,True,False
